score,content
4,"Ini lg error ato gmn sih,ga bs buka aj"
1,Buruk
5,Knp hbis di perbaharui ga bs di buka🤣
3,"01 Juli - 11 Juli 2022 Sangat di perlukan buat saya sebagai Driver online yg masuk keluar mall,tapi kenapa setiap buka app ini selalu meminta register lagi."
5,Ok
5,Sangat membantu sekali
1,"PLIS PETUGAS VAKSINNYA BISA TELITI GA SI NGINPUT DATA PRIBADI ORANG? NIK saya salah jadi ribet, mau booster gak bisa karena kesalahan NIK, tapi waktunya mepet bangettttt sy mau pergi, transport harus 3x vaksin. Kirim email utk dibenerin juga lama diprosesnya hadehhhh."
2,Asik minta update aja
5,Baik
1,dipaksa ikut
1,Sangat buruk hanya bisnis am rakyat Semoga cepat modar yg sudah mendzolimin rakyat Aamiiiiin.....
1,Aplikasinya terlalu mempersulit masyarakat .terlalu ribet masukin data
1,"Saya cek sertifikat vaksin kok kgk bisa ya mohon di perbaiki aplikasi ini kak,"
2,Mau buka aplikasi ga bisa
1,tolong banget versi android di bawah 6.0 bisa download ulang hp om saya soalnya versi android 5.1 hp oppo f1s
5,Mantap
5,baik
1,Banyak tingkah...
3,1d 2w
1,Kenapa habis update an terakhir aplikasi terus tidak bisa di buka??
1,Nganuh
5,Mampaat
1,G jelaaaaas sertifikat saya dari dulu g muncul wioiy di peduli lindungi
5,Mantap
5,Bermanfaat sekali
1,Aplikasi tidak berguna. sudah vaksin ke 3 tapi sertifikat tidak muncul. Sudah chat tidak ada tindakan diuruspun ribet dan tdk ada jawaban.
1,Bikin ribed
5,"Vaksin baik, tidak ada pengaruh pada tubuh"
1,😀😀
1,aplikasi melanggar hak asasi manusia untuk bebas dari kebijakan aturan covid 19
3,Mantap
5,"Bermanfaat untuk aktivitas sehari-hari,tks"
5,Mudah digunakan.
2,"Masih banyak cacat dan banyak bug, masa setiap buka peduli lindungi harus login akun ulang, belum lagi akses GPS nya ribet banget sudah dinyalakan tetap dibaca tidak ada GPS."
3,Ok
5,Oke
1,Aplikasi error gx bisa dibuka. Makin gak jelas
5,Bagus
1,habis update aplikasi kenapa logout ya?udah gitu mau login tidak bisa
1,tolong nggak usah persulit masarakat beli minyak goreng aja pakai kartu vaksin padahal hidup ini simpel kalau boleh permudah lah masarakat nya
5,Mntab
5,Oke...
5,Mantap
1,Kenapa setiap di perbarui pasti ilang data datanya 🔥
4,Ok
1,"Apk ampas, ui ribet apalagi dibagian ngatur tgl lahir"
5,Vaksinasi. Boster sangat berguna utk diri pribadi anda
5,Bagus untuk cek covid
5,Bagus banget hebat juga
3,Bagus tapi suka gimana gitu
5,@rantingkencana
5,Mantab
1,"Apk jelek, semenjak di update checkin jd gagal terus, gara2 itu jd telat masuk 👍🤔🤔"
3,Aplikasi kok tiba2 menutup trus ya gak bisa dibuka?
1,Sertifikat vaksin tidak mau muncul
1,Bikin ribet aja
5,Good👍
1,"GA BISA KLAIM SERTIFIKAT VAKSIN MULU UDAH 3 BULAN, ANEH!"
1,Aplikasi sampah.. Buat ajang bisnis luhut Nyusahin rakyat
5,Sdh
1,Ngga manfaat
5,Ok tks
3,Iik.hnloii MK dan m pjlju j.inl l lagu ipmj Bulgaria Loo koiolu o km mi ini
5,Saya senang pelayang puskes desa Tambang Rambang
5,Ok
5,Sangat membantu... aplikasi mantabs
5,Bagus aja
5,Ok
5,"Yuk download,aplikasi ini sangat berguna bgt lho-!"
4,Ok
5,Ok.
5,Ok
5,Semoga bisa jadi KTP vaksin dimana-mana tanpa harus ribet2 lagi.sudah vaksin tinggal boster saja sekarang ni bisa pakai peduli lindungi
2,"Ga jelas sumpah,di update malah makin ga aneh,mending yg versi lama"
5,Sangat berarti dan membantu
1,Sangat buruk
1,"sering sekali tiba tiba log out, nama dalam sertifikat tiba2 hilang, repot kalo mau waktu mepet saat harus chek in ketika mau perjalanan dengan transportasi umum. karena harus log in dan menfulang semua proses dari awal. belum lagi kalo ngga berhasil.... sabar sabar.... kesempurnaan hanya milik Allah"
4,Baik
5,"Baik, sehat"
5,Mantapp
1,"Kenapa nggak bisa update aplikasi pedulilindingi woy,gagal terus"
5,Ok
5,Bagus sekali dan bermanfaat
5,Bgus
5,mntap
4,"Syukur, Alhamdulillah. Sudah membaik"
5,Oke siap
1,Update wae
1,Asu ra update wes awake loro mergo kepekso vaksin
1,Susah untuk download sertifikat vaksin booster sendiri.
5,Tolong di bantu nya saat saya mau scan barcode
3,Biasa2 saja
1,Sering eror aplikasiya
5,Bagus
1,Susah ga ada guna nya tapi kita di tuntut untuk pakai bikin bingung
1,Segara dikit2 update udah kayak majalah 🤣
3,Aplikasi ini sangat bagus
1,"Banyak minusnya,sampek susah utk komentar"
1,Apk kl kiranya pnting bgt jngn trllu rewel
5,👍
5,Bagus
5,Cukup bagus dengan ada nya program ini
5,"Bikin mudahmasuk Mall dan tempat umum lainnya, juga saat butuh sertifikat vaksin mudah menunjukan"
1,"Kenapa peduli lindungi saya tdk bs d buka lagi, kalo d buka keluar info aplikasi di tutup. Kenapa ya?????"
1,"Gak tau kenapa aplikasi peduli lindungi ini gak bisa di instal di ponsel ku. Pas sudah ke download pasti ada tulisan maaf tidak bisa melanjutkan. Tolong info dan cara mengatasinya, soalnya butuh bgt aplikasi ini"
5,Kereeeeeeeeen
5,Sangat baik
1,Parah masa gx bisa masuk gimana sih di perbarui malah gx bisa masuk...bukan malah makin baik malah tambah parah.
5,Ok
5,Ok
1,Kaga jelas makin lama... hadeeeeww
5,Ok
1,"Habis update per tanggal 11 Juli 2022, aplikasinya malah gak bisa dibuka. Ada error yang mengakibatkan aplikasi memaksa menutup dirinya sendiri. . . Developer mana developer? Coba segera dicari bug nya ada dimana biar aplikasi bisa digunakan dengan nyaman. ."
5,bagus apk nya
1,"Aplikasi error, ga bsa d buka."
5,Sangat puas
5,sering error aplikasi nya
5,Sangat membantu sekali dalam urusan administrasi
5,Ok
5,I think it wortit
5,Gampang 2 susah
3,Semoga menjadi lebih baik
5,Siiiip
1,"Apk setruk, susah log in."
5,Ribet
5,"Sangat bagus, semoga bisa lebih di tingkatkan"
5,Bagus
1,"Sering error, aplikasi uni susah di buka sering bermasalah mengakibatkan perangkat hp saya sering rusak"
3,Merepotkan
5,Mantap
5,Bagus
5,Tes dulu
5,Ok
5,Semakin oke
5,Good
5,ok
5,Kerennnn
5,Oke
1,gasuka aja
5,Sangat baik sekali
4,bagus
4,Saya kasih bintang 1 dulu. Sudah download aplikasi ini Pada saat daftar untuk kode verifikasi tidak d kirim2 baik itu menggunakan email ataupun nomer telp sudah 2 hari ini gak bisa2 daftar 🤦‍♀️
4,Terimakasih pedulilindungi mantap
5,Bagus .. sangatlah membantu.
5,Sangat mendukung
4,Sangat berguna
2,"Aplikasi cacat, bukannya memudahkan malah menyusahkan. Chuakkkssss, besok² klo mau nyusahin gausah buat aplikasi lh anjirrr!!!!!!!"
5,Top
2,Semoga melalui aplikasi ini dapat memudahkan pelayanan publik bgi seluruh Masyarakat Sehingga keruwetan dalam mndapatkan pelayanan selalu di optimalisasikan
1,Ribed
3,bagus
5,Mantap
5,Mantap
5,Ok bermanfaat
4,"Hmmmm....jd begini. Aku kan udah update ya, terus mau masuk mall kan pake scan scan tuh. Ehhh...malah gak bisa. Kayak gak mau scan gitu dr aplikasinya. Padahal udah diupdate dan posisi kamera udah pas gps juga udh disetel. Tipe androidnya juga masih jauh dr batas ketentuan yg di aplikasinya. Jd tuh ya kagak bisa scan aplikasi pedulilindungi punyaku. Bingung heh. Sudah dua kali errornya."
5,Ok
1,"menyusahkan, sering trobel, jadi berlama2 di satpam"
5,Mantappp
5,Blm d coba
1,Mw tanya cara buka pedulilindungi ne nmr yg tercantum dama hpnya yg kemaren hilang
1,Gak jelas
1,Aplikasi apa ini gabisa di mainin
1,Bad
1,Erorr gak jelassssss jinggggg
5,Ok
5,Baik & Bagus 👍
2,Dikit2 perbarui keuntungan laen gk ada .. cuman apl nmbah cuan dplpr aja 😠
3,💉 💉 💉
5,Good
5,Sangat mmbantu
5,Ok
2,Ribet
1,"Tidak bisa dibuka, jadi merepotkan saat mau masuk ke Gedung yang harus menggunakan PeduliLindungi..."
1,uninstal
1,Keseringan update
1,"Setelah diupdate malah gak bisa dibuka, makin parah ni aplikasi"
5,Bagus
1,Diperbaharui malah susah buka
4,Oke lah ya
1,"Belum akrab, tolong informasinys"
1,"Sampe sekarang ga ngerti manfaatnya aplikasi ini,. Alias ga berguna"
1,Kenapa aplikasi hilang tdk bs di download lg?
1,Bisa d perlukan sewaktu waktu
3,Vg1xez
5,"Baik kak, udah download aplikasi peduli lindungi ok"
5,Mantap
3,Gak bisa kebuka aplikasi nya..
5,Bagus
1,Apus aje ga guna
1,Aplikasi sangat buruk
5,Kenapa tidak bisa di buka ya.....?mohon bantuannya dong.Terimakasih ya
3,min saya sudah vaksin dua kali tetapi kok masih 1 kali ya di aplikasi nya
1,Mau daftar gagal trus heran
3,Ll paa
1,Terlalu ribet
1,Mau beli minyak goreng aja wajib pakai ini . Ribet sekarang negri ini banyak aturan yg menyulitkan rakyat. Korupsi tuh dipersulit ruang lingkupnya
1,"Ribet, susah,error mulu"
1,G bisa di bk gmn sih....mo buka aplksi keluar lgi....
1,Gak guna
5,bagus bangett
5,Sangat berguna.
5,Bagus
1,Bikin ribet
1,Apkl banyak nyusahin
3,"Perlu sekali kita untuk meng updatenya,karna disini kita dapat mengetahui apa yg harus kita lakukan di situasi yg boleh di bilang masih belum cukup aman untuk kesehatan juga mewaspadai dilingkungan kita tinggal dan yang akan kita kunjungi"
1,Kurang kurangin ya ahli IT kalo mau memperbarui apliklasi mulu tapi manfaatnya minimal🙏🙏🙏🙏🙏🙏
1,"biar apaan si biar apa biar mak lu bangga?, KAGAK SIAPA YANG BANGGAIN LU"
3,Umur berapa 30
3,bgs sngt membantu
1,Loading
5,Mantap
1,Aplikasi eror terus gak bisa masuk
1,"Kenapa sesinya terlalu singkat,lewat sesi harus ulang besok.terlalu banyak error"
3,Baik
2,Sudah vaksin sampai booster tapi belum terinput dari vaksin 1
1,Sering bgt update
1,RIBETTTTTTTT
1,"Aplikasi ccd, sertifikat vaksinnya kok gamuncul-_-"
5,Sangat membantu saya utk memasuki daerah yg ketat dgn covid19
3,Seharian ini kok apk ga bisa dibuka sama sekali ya?
5,Mantulllll...
5,Hanya 2 hari terakhir ini aplikasi tidak bisa digunakan mohon dibantu bagaimana solusinya. Terimakasih
1,Buat apa kasih kayak gini nyusahin rakyat kecil jika sudah vaksin ya sudah ngapain ad aplikasi kayak gini.ujung ujungnya nanti nyusahin rakyat kecil lagi🤣
5,Sangat menyenangkan
5,Sangat membantu
1,Grafik nya jelek ngelag
5,Mantabb...apl nya
1,App selalu forced closed dan tidak dapat digunakan
5,Sangat bagus pedulilindungi
5,Napa g bisa di buka pelindungi. Malah balik semula
5,Ok
1,Biasa aja
1,"Saat sy ingin scan perduli lindungi utk msk mall, trnyt aplikasi tdk bergerak sm sekali yg membuat sy hrs merestart hp sy. Stlh direstart, ketika sy memasukkan password hp sy, ternyata hp sy tdk bisa bergerak, pdhl seharusnya stlh memasukkan password lngsng muncul k home screen. Shg saat ini hp sy tdk bisa digunakan & sementara sy harus menggunakan hp Ibu sy. Sy menduga hal tsb terjadi akibat sy membuka apk perduli lindungi yg terlalu besar kapasitasnya. Jd mohon maaf sy hrs ksih rating rendah."
5,Mantap
1,Gw emang sengaja kasih bintang 1 :(
1,Gabisa login bodoh .
5,Ok
5,Baik
5,Mantap
1,Kurang bagus aplikasi yg sekarang sulit untuk cek sertipikat vaksin tolong dibenahi lagi??
1,Perbaiki lagi aplksnya soalnya jadi g bisa buka serifikat vaksin
1,Gampang drop abis vaksin wkwkwkwk
5,Bagus sekali
1,aplikasinya ga bisa masuk. trus tmpt vaksin nya ga akurat banyak yg kosong. disuruh wajib tapi malah banyak tmpt yg ga tersedia vaksin nya.
5,Pokoknya top markotop
5,Ok
3,"Terkadang ketika ingin scan muncul tulisan tidak dapat login, cukup mengganggu"
2,"Tolong ya di perbaiki, setiap mau check in selalu tiba2 keluar aplikasinya dan tidak bisa di gunakan."
5,Semoga covid 19 uda berakhir
3,Klo sinyalnya agak lelet susah buka apknya
5,Josz
5,Tiap bulan mintakan di apdet gini kerja sa pemerintah dengan internet
3,Kenapa aplikasi pedulindungi di hp saya ngak bisa dibuka
1,aplikasi tak guna....
1,Nyampah
3,Bagus
5,Mudah diakses
5,Coba dulu
5,Lanjutkan
1,"Aplikasi tiba2 tidak dapat dibuka, dan selalu muncul notifikasi aplikasi error"
2,Maaf masak daftar harus ad paspor dulu engak
5,Ok
5,Bagus
1,Jelek bat
5,Aman lancar praktis canggih
5,Cuma sering ada masalah untuk aplikasi saat ini
5,Sangat membantu
5,GOOD APP
1,Ok
5,Ok
2,Setelah up grade aplikasi tidak bisa ngisi nomor telepon juga email.
5,Jos
1,"Gimana ini saya sudah vaksin 1,2 dari 2021 tapi sampai saat ini belum ada sertifikatnya jadinya tandanya merah trus"
1,No comen 👎👎👎
5,Lebih leluasa kemana saja
5,Sangat membantu
4,"Baagus,top markotop 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
1,aplikasi sampah
5,Mantao
4,Bagus
1,Lemot
5,Karena aplikasi ini perjalanan lancar
1,Aplikasi erorr gak jelas bgt ni apk
3,Mohon bantuannya waktu buka aplikasi sering close sendiri dan gak bisa dibuka aplikasinya. Mohon bantuannya terima kasih
5,Bagus👍👍👍
4,Muanteeep 👍👍👍
5,Embung asup wae lah kehedteh.. Hayohweh masukan 6 digit ai digitna teu di kirim2.. Dasar teu eucreug
5,Jos
1,"Sertifikat nya yg vaksin ke 3 belum ada aja, sedangkan sudah di vaksin ketiga itu 3 bulan yg lalu."
5,Bagus
1,Lemot
4,Bagus
1,Ribet
5,👍
1,Aplikasi nyusahin woy tolong tmpt isi tgl lahir dibikin bisa milih bukan geser satu1 cape tekan aplagi tgl lahir 70 smpe ngelag apknya aku tekan truss rasanya pengen bnting ni hp gara2 apk gk guna nyusahin aj klu bukan gara2 sertifikat gk bkalan aku download ni apk
1,Dibawah standard
5,Ok
5,Bagus
1,Stop berbisnis dengan rakyat!
5,Mantab
1,Lanjut ajang bisnis
2,Terlalu berbelit belit pake captcha..masa salah captcha harus daftar besok
1,Game jelek gk jelas cara namatinnya gmna
1,bikin susah rakyat
5,Ok
3,After update 4.4.8 . It keep crashing everytime i launch the app. On poco x3 pro
5,Good
5,Sangat terbantu
5,Mempermudah syarat administrasi
4,Sangat baik
5,Sangat baik
5,Bagus aplikasi pedulilindungi ini.....
1,Tolong di perbaiki
1,Trafelinf
5,Mulai kemarin kok tidak bisa di buka ya aplikasi peduli lindungi
5,Good job
5,Baik
2,Makin kesini bukannya tambah baik.. Ini kok kebalik.. Perfomanya makin jelek.. Padahal kemana-mana harus pake aplikasi ini. . Hm.
5,"Halo kak, Sebelumnya kami ingin menyampaikan pujian sebaik baiknya kepada apk ini tapi apk ini belum sempurna jadi.... tolong untuk diberi update event baru di apk ini agar semakin menarik yaitu event balap jantung jadi yang detak jantung nya berhenti duluan itulah yang menang Anjay... Ide briliant"
2,"Sudah vaksin ketiga booster namun tidak update datanya belum muncul, kemarin vaksin booster sinopharm tanggal 8Juli2022"
5,Loading cepat
5,👍
5,ok
1,"Mohon diperbaiki lg, login lewat email ga bisa"
5,Good
4,Selama ini baik
2,Plise di perbaikin 🙏
5,"Stiap update, pasti data ter reset. Tolong perbaiki"
1,Apk ajig gak guna nyusahin orang aja hapus aja lah nyusahin rakyat
3,"pihak PL tolong dong ini masalah tanggal sussh bangt geser2 nya,"
5,Sangat bermanfaat aplikasinya.
1,Ribet...!!!
1,Saya sudah vaksin lengkap 2 kali tetapi sertifikat vaksin ke 2 saya tidak muncul
1,Tidak pantas
1,"Lemot banget apekanya, liat sertifikat ga kebuka"""
1,Keseringan update terus q gak suka
5,"Buat saya, lebih membantu. Asal paham aja."
1,Apk pemerintah sangan membingung kn Bukan mlah untuk mempermudah malah bikin susah Saya mau cari sertifikat gk muncul muncul
5,Mantap
5,ok
5,Bagus
5,Saya suka
3,Enggk tau ni tiba ngebleng gk bisa di buka
5,Bagus
5,Sungguh puas
5,Almar Rajendra Khansa
5,Bagus
4,Good
1,Aplikasi tidak berguna hanya menyusahkan kita
5,Aplikasi peduli lindungi bener bener penyelamat disaat darurat
1,apk ini toda bisa berpungsi
5,tidak bisa saya dondlon
4,Mantap
5,Semoga bermanfaat
5,bagus
5,Berkualitas bagus ok bgt.
1,"aplikasi lemot,ngga jelas cuma hanya karna mengikuti peraturan pemerintah tp aplikaisnya aja ga mendukung,suka eror lambat ga update,mau klaim aja mesti berulang2"
5,Ok
5,Good
2,Lambat
5,Jos
5,Yes on
5,Oke
5,Siiip
5,Sangat membantu
1,"Aplikasinya sring error gak jelas, tlong diperbaiki"
5,Bagus
5,Sip sip
5,Keren
1,Aplikasi peduli lindungi di hape saya setiap mau di buka keluar lagi
2,"Setting tanggal lahir sulit,ganti no hp sulit"
5,Bagus
5,Aplikasi tidak bisa di buka padahal sebelumnya bisa
5,Sangat bagus
5,👍
1,aplikasi nya gk bisa di buka semenjak di update berhenti trus menerus
5,Aplikasi yg membantu sekali
5,Baik
5,Oke trims
1,Aplikasi sering crash amatiran bilangin ke pemerograman kerja yg benar
1,Di perbaiki lagi dong tolong soalnya mau buka apknya malah crash terus
5,Usaha dagang
3,Baguss...
5,baik dan lancar selama sy gunakan utk masuk kelokasi yg menggunakan aplikasi ini
5,Aplikasi sering berhenti / tidapat dibuka Terima kasih
1,"Sya minta tolong sama bapak dn ibu dari Peduli Lindungi di perbaik'in Aplikasi ny,soalny sya tidak bisa membuka Aplikasi dari Peduli Lindungi.Apalagi kita mau kemana susah tdk bs di buka Aplikasi Lindungi ny"
5,Sangat membsntu
2,Kg
5,Mantap
1,demo virtual 🔥
1,"No komen karena nge lag terus,dan out sendiri"
5,Sangat membantu
1,Aproval lama sekali
1,Asu
1,bagus
5,Apk yg bagus
1,"Perbarui terus2an, ga bagus"
1,update mulu
1,Susah mencari serifikat vacsine
5,Mantap
5,Mari sukseskan program negara berbasis
5,"error lokasi buatan, padahal lokasi sudah sesuai"
5,Sangat bermanfaat
5,Aplikasinya bagus
1,"Kenapa untuk memasukkan bukti vaksinasi dari luarnegri tidak bisa,dipencet2 jg tidak bisa sama sekali tidak ada respon tolong diperbaiki dong bugnya"
1,"""Data Tidak Terdeteksi / kesalahan"" Padahal Saya Sudah Masukan Data Saya Dengan Baik dan benar Tetapi error Terus, Mau Daftar Tidak Bisa, Mau Cetak Kartu Pun Data error Mulu, Tolong Di Fix Bug nya 🙏"
5,Kok sekarang peduli lindungi tidak bisa mengunduh sertifikat vaksin sedangkan kalo ingin vaksin ke 2 harus menyertakan bukti sudah pernah vaksin 1
1,"Ampas udh vaksin, statusnya kok masih merah... Itu udh dari tahun lalu kgk diurusin pdhal udh dikomplen."
5,"Bagus, demi keselamatan dan kesehatan bersama, mengapa aplikasi ini tidak bisa dishare lewat playstore"
1,aplikasi syaa ga bisa ke buka
1,Gajelas apk ny gue dah vaksin ga terdaftar pdhal dh dri 2021 gue input nik ga terdaftar
1,Aplikasi tidak berfungsi
1,"Dikit2 update, auto uninstall kl bgni, bikin penuh memory"
1,Gak berguna
2,Sertifikat ngacak
5,Baik
1,Game burik
1,buruk
5,Sangat bagus dan membantu banget makasih peduliLindungi👍👍👍
1,Jelek
5,Baagus dan akùrat
5,"kasi bintang 1 dulu soalnya kode otp untuk ""PENDAFTARAN VAKSIN"" tidak ada masuk2 di sms. Sudah berulang-ulang kali coba dan saya juga cek no hp saya tidak ada kesalahan dan di email juga tidak ada. Dan pada bagian profil tidak bisa memasukkan no hp. MOHON DIPERBAIKI, saya ingin mendaftar vaksin dan butuh sertifikatnya segera. Kalau daftar susah seperti ini, bagaimana saya busa segera vaksin dan dapat sertifikat. MOHON SEGERA RESPON. (REVISI : Sudah baik utk sekarang)"
5,Sangat baik
3,Ksh 3 dulu
1,Gak bisa kebuka sertifikat vaksin ke 2 padahal sudah vaksinke2
1,Wong edan
5,kadang lancar...kadang nyendaat
4,Bagus
4,baik
1,"udah vaksin ke 1 dan ke 2, sertifikat vaksinnya malah hilang, males banget ni apk pemerintah kinerjanya ga profesiinal, mana sertifikat fisiknya ga ada"
5,Mantap
4,Good apps
5,Gud
3,Kenapa foto profil pada aplikasi tidak bisa diganti?
1,Sulit sekali membuat sertifikat dalam bahasa Inggris
1,Hati2 data ktp
5,Bagus n bermanfaat
4,Bagus
1,Susah dimengerti
5,Hanya dngn aplikasi ini kmn pun bisa d singgahkan asalkan jngn lupa vaksin👍👍👍😄
1,Aplikasinya tidak layak. Paling susah harus kembali ketanggal dan bulan awal saat mau masukan tgl lahir...
5,oke
2,"Tolong aplikasinya di perbaiki setiap mau klik Tidak bisa dibuka, selalu keluar"
5,Very good
1,Koq saya gak bisa scan ya?
5,🙏🙏🙏🙏🙏🙏🙏🙏😍😍💖💖👍👍
5,Oke
1,"Apk error, kurang mutu"
4,Aplikasi tidak bisa pakai beberapa akun untuk satu keluarga
1,Mau sampe kapan pake aplikasi ini??
5,Semua ada kemudahan di tempat umum.
5,Mantap
5,Good
1,"Internet belum merata, jd aplikasi terkendala dalam pemakian Apalagi tmpt2 yg emang susah sinyal Jd rencana mau jalan2 malah ribet diaplikasi, pdhl dipikir2 gk ada relevannya"
2,Jelek banget.susah di buka
1,Kenapa sih gabisa di download jadi aku males nge download nya lagiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii>>>>iiiiiiiiiiiiiiiiiiii
4,Bagus sekali
1,Aplikasi selalu bermasalah dan update terus membebani memori penyimpanan giliran sudah diupdate tdk bisa digunakan
